FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
15/6/2024,22,-99,14,-99,14,13,-99,10,10,-99,14,29,18,12,18,15,-99,17,-99,-99,22,19,-99,-99,-99,13,17,12,-99,-99,11,20,9,-99,15,9,-99
15/6/2024,23,-99,20,-99,13,14,-99,13,8,-99,14,16,17,9,16,12,-99,20,-99,-99,20,20,-99,-99,-99,18,13,19,-99,-99,12,18,8,-99,10,11,-99
15/6/2024,24,-99,18,-99,14,15,-99,13,10,-99,9,20,9,11,14,12,-99,17,-99,-99,15,14,-99,-99,-99,14,12,14,-99,-99,12,13,9,-99,12,8,-99
16/6/2024,1,-99,13,-99,16,12,-99,11,8,-99,9,15,6,10,10,11,-99,13,-99,-99,15,13,-99,-99,-99,-99,12,9,-99,-99,12,15,7,-99,12,7,-99
16/6/2024,2,-99,10,-99,9,12,-99,7,6,-99,7,9,6,7,8,13,-99,9,-99,-99,13,9,-99,-99,-99,-99,11,7,-99,-99,11,9,13,-99,11,6,-99
16/6/2024,3,-99,7,-99,12,11,-99,5,5,-99,5,9,7,8,7,12,-99,16,-99,-99,18,12,-99,-99,-99,5,9,8,-99,-99,9,11,20,-99,10,10,-99
16/6/2024,4,-99,7,-99,7,11,-99,6,5,-99,5,7,5,9,11,10,-99,14,-99,-99,20,13,-99,-99,-99,7,10,11,-99,-99,7,10,11,-99,19,13,-99
16/6/2024,5,-99,6,-99,7,11,-99,5,6,-99,5,7,5,9,14,8,-99,13,-99,-99,20,11,-99,-99,-99,7,13,7,-99,-99,8,10,19,-99,22,14,-99
16/6/2024,6,-99,8,-99,7,14,-99,6,15,-99,4,6,4,8,12,13,-99,18,-99,-99,22,13,-99,-99,-99,6,15,7,-99,-99,13,9,11,-99,22,14,-99
16/6/2024,7,-99,9,-99,12,13,-99,7,9,-99,6,6,6,10,17,19,-99,18,-99,-99,25,14,-99,-99,-99,8,12,12,-99,-99,16,14,13,-99,25,12,-99
16/6/2024,8,-99,7,-99,10,10,-99,6,7,-99,4,7,5,10,17,15,-99,16,-99,-99,23,14,-99,-99,-99,7,9,15,-99,-99,9,10,12,-99,14,7,-99
16/6/2024,9,-99,5,-99,6,8,-99,5,5,-99,3,8,5,6,15,11,-99,15,-99,-99,22,10,3,-99,-99,9,7,8,-99,-99,10,9,14,-99,17,3,-99
16/6/2024,10,-99,6,-99,6,8,-99,5,5,-99,3,10,6,7,10,9,-99,12,-99,-99,17,9,3,-99,-99,5,7,10,-99,-99,12,10,11,-99,14,2,-99
16/6/2024,11,-99,7,-99,5,9,-99,6,5,-99,4,8,10,8,9,10,-99,11,-99,-99,18,12,3,-99,-99,7,7,9,-99,-99,9,14,6,-99,11,2,-99
16/6/2024,12,-99,8,-99,6,9,-99,7,5,-99,6,7,11,6,8,13,-99,11,-99,-99,17,13,3,-99,-99,8,8,6,-99,-99,10,12,4,-99,12,2,-99
16/6/2024,13,-99,8,-99,6,7,-99,7,5,-99,5,7,8,4,5,12,-99,10,-99,-99,18,11,3,-99,-99,8,9,7,-99,-99,9,9,4,-99,11,2,-99
16/6/2024,14,-99,8,-99,6,6,-99,6,6,-99,5,7,8,4,4,11,-99,11,-99,-99,-99,10,3,-99,-99,7,8,5,-99,-99,8,8,4,-99,-99,1,-99
16/6/2024,15,-99,8,-99,6,6,-99,6,6,-99,6,5,10,4,4,9,-99,9,-99,-99,12,9,3,-99,-99,-99,7,5,-99,-99,7,9,4,-99,7,2,-99
16/6/2024,16,-99,7,-99,6,6,-99,5,6,-99,6,5,8,4,5,9,-99,8,-99,-99,14,10,3,-99,-99,7,7,6,-99,-99,8,8,3,-99,6,1,-99
16/6/2024,17,-99,7,-99,5,6,-99,5,6,-99,5,5,7,4,5,9,-99,7,-99,-99,12,10,3,-99,-99,6,7,5,-99,-99,8,7,3,-99,6,1,-99
16/6/2024,18,-99,8,-99,6,6,-99,5,6,-99,5,6,6,4,7,7,-99,6,-99,-99,13,10,3,-99,-99,6,8,5,-99,-99,6,10,4,-99,8,2,-99
16/6/2024,19,-99,9,-99,8,8,-99,6,7,-99,6,10,8,7,9,7,-99,8,-99,-99,15,14,4,-99,-99,8,10,7,-99,-99,7,9,5,-99,7,3,-99
16/6/2024,20,-99,12,-99,10,10,-99,9,9,-99,7,15,13,7,9,11,-99,14,-99,-99,14,14,5,-99,-99,11,12,12,-99,-99,9,11,6,-99,10,6,-99
16/6/2024,21,-99,12,-99,11,13,-99,11,10,-99,8,17,15,7,12,10,-99,15,-99,-99,19,13,6,-99,-99,11,13,14,-99,-99,9,15,9,-99,8,8,-99
16/6/2024,22,-99,12,-99,12,15,-99,13,12,-99,12,17,14,8,12,13,-99,18,-99,-99,22,14,7,-99,-99,12,16,18,-99,-99,13,14,9,-99,9,10,-99
16/6/2024,23,-99,17,-99,12,16,-99,15,15,-99,11,14,11,9,13,14,-99,22,-99,-99,24,17,7,-99,-99,12,15,20,-99,-99,12,15,9,-99,9,8,-99
16/6/2024,24,-99,17,-99,11,11,-99,12,13,-99,9,18,11,12,14,10,-99,17,-99,-99,15,19,8,-99,-99,14,13,20,-99,-99,11,17,9,-99,15,17,-99
17/6/2024,1,-99,14,-99,9,-99,-99,10,8,-99,7,20,7,10,11,12,-99,12,-99,-99,17,19,6,-99,-99,12,13,15,-99,-99,11,14,9,-99,16,6,-99
17/6/2024,2,-99,12,-99,7,-99,-99,8,9,-99,6,22,7,10,12,11,-99,13,-99,-99,14,20,9,-99,-99,12,14,9,-99,-99,9,14,9,-99,14,10,-99
17/6/2024,3,-99,13,-99,5,-99,-99,11,18,-99,6,8,7,9,6,10,-99,8,-99,-99,10,16,14,-99,-99,11,13,9,-99,-99,11,11,10,-99,15,11,-99
17/6/2024,4,-99,10,-99,6,-99,-99,7,21,-99,6,5,7,13,7,11,-99,16,-99,-99,20,18,24,-99,-99,8,14,7,-99,-99,10,10,6,-99,17,5,-99
17/6/2024,5,-99,6,-99,10,-99,-99,6,28,-99,21,5,13,19,15,14,-99,16,-99,-99,19,24,22,-99,-99,6,18,24,-99,-99,13,11,21,-99,35,17,-99
17/6/2024,6,-99,6,-99,17,13,-99,8,33,-99,21,9,23,21,23,19,-99,22,-99,-99,27,29,22,-99,-99,7,32,22,-99,-99,13,29,25,-99,37,27,-99
17/6/2024,7,-99,7,-99,20,32,-99,19,35,-99,27,15,31,25,27,26,-99,33,-99,-99,35,30,29,-99,-99,16,30,27,-99,-99,21,33,30,-99,33,28,-99
17/6/2024,8,-99,11,-99,16,33,-99,26,39,-99,9,20,32,21,30,31,-99,33,-99,-99,42,23,31,-99,-99,21,27,24,-99,-99,24,33,27,-99,28,21,-99
17/6/2024,9,-99,14,-99,11,35,-99,21,28,-99,8,36,23,24,29,27,-99,40,-99,-99,46,20,17,-99,-99,27,20,29,-99,-99,-99,33,24,-99,25,18,-99
17/6/2024,10,-99,19,-99,12,26,-99,17,14,-99,8,23,24,20,19,35,-99,33,-99,-99,34,21,9,-99,-99,17,15,18,-99,-99,14,18,15,-99,19,9,-99
17/6/2024,11,-99,16,-99,18,29,-99,17,10,-99,9,16,24,14,21,30,-99,26,-99,-99,31,24,6,-99,-99,17,14,11,-99,-99,16,20,-99,-99,18,-99,-99
17/6/2024,12,-99,16,-99,14,25,-99,19,9,-99,12,13,19,8,13,28,-99,27,-99,-99,36,25,4,-99,-99,20,11,9,-99,-99,15,20,-99,-99,21,3,-99
17/6/2024,13,-99,17,-99,9,15,-99,12,7,-99,10,10,15,6,6,17,-99,23,-99,-99,26,19,4,-99,-99,17,9,7,-99,-99,12,14,-99,-99,-99,2,-99
17/6/2024,14,-99,10,-99,9,9,-99,8,9,-99,8,12,13,5,7,9,-99,12,-99,-99,18,14,3,-99,-99,8,8,7,-99,-99,8,17,-99,-99,-99,2,-99
17/6/2024,15,-99,10,-99,8,8,-99,8,8,-99,8,8,14,5,5,9,-99,10,-99,-99,17,14,3,-99,-99,9,9,6,-99,-99,9,14,-99,-99,-99,2,-99
17/6/2024,16,-99,12,-99,6,10,-99,9,8,-99,7,5,13,4,8,13,-99,11,-99,-99,21,14,4,-99,-99,9,10,6,-99,-99,9,9,-99,-99,-99,2,-99
17/6/2024,17,-99,10,-99,7,9,-99,7,8,-99,6,5,10,6,8,12,-99,10,-99,-99,24,13,6,-99,-99,8,10,12,-99,-99,10,13,6,-99,21,2,-99
17/6/2024,18,-99,10,-99,11,11,-99,8,9,-99,7,6,11,6,11,12,-99,11,-99,-99,22,14,4,-99,-99,9,11,12,-99,-99,10,13,8,-99,20,2,-99
17/6/2024,19,-99,13,-99,17,15,-99,11,11,-99,8,21,17,8,14,16,-99,14,-99,-99,29,18,4,-99,-99,12,13,11,-99,-99,14,20,10,-99,23,-99,-99
17/6/2024,20,-99,25,-99,20,17,-99,16,16,-99,14,31,23,11,22,20,-99,19,-99,-99,32,29,9,-99,-99,24,19,13,-99,-99,15,22,15,-99,21,9,-99
17/6/2024,21,-99,26,-99,17,16,-99,15,24,-99,23,23,18,7,11,15,-99,18,-99,-99,27,25,9,-99,-99,23,15,16,-99,-99,13,17,12,-99,11,9,-99
17/6/2024,22,-99,13,-99,16,15,-99,13,24,-99,11,22,17,7,12,12,-99,20,-99,-99,21,23,7,-99,-99,12,15,17,-99,-99,11,14,11,-99,10,9,-99
17/6/2024,23,-99,16,-99,13,17,-99,13,12,-99,13,21,21,9,14,15,-99,20,-99,-99,22,20,8,-99,-99,15,17,20,-99,-99,12,17,11,-99,12,8,-99
17/6/2024,24,-99,17,-99,10,13,-99,11,12,-99,10,25,16,12,12,12,-99,20,-99,-99,17,24,10,-99,-99,15,13,13,-99,-99,12,19,16,-99,15,14,-99
18/6/2024,1,-99,17,-99,9,13,-99,13,8,-99,7,9,5,14,10,14,-99,16,-99,-99,17,20,9,-99,-99,16,13,10,-99,-99,10,16,26,-99,13,16,-99
18/6/2024,2,-99,13,-99,7,12,-99,9,16,-99,7,5,8,14,16,14,-99,20,-99,-99,17,18,13,-99,-99,8,11,14,-99,-99,10,11,18,-99,13,9,-99
18/6/2024,3,-99,13,-99,10,12,-99,8,25,-99,17,6,8,9,15,13,-99,19,-99,-99,25,19,25,-99,-99,11,10,14,-99,-99,10,15,14,-99,13,12,-99
18/6/2024,4,-99,11,-99,9,16,-99,13,23,-99,21,6,12,22,16,13,-99,19,-99,-99,25,24,24,-99,-99,8,12,16,-99,-99,11,16,25,-99,18,17,-99
18/6/2024,5,-99,12,-99,6,21,-99,9,31,-99,23,5,15,21,17,20,-99,24,-99,-99,35,26,24,-99,-99,6,23,22,-99,-99,10,19,24,-99,-99,31,-99
18/6/2024,6,-99,17,-99,19,31,-99,13,31,-99,30,10,23,22,23,33,-99,30,-99,-99,41,30,27,-99,-99,10,35,24,-99,-99,16,29,27,-99,32,28,-99
18/6/2024,7,-99,21,-99,32,30,-99,22,34,-99,32,16,33,25,29,37,-99,33,-99,-99,41,33,26,-99,-99,21,34,27,-99,-99,23,34,32,-99,32,29,-99
18/6/2024,8,-99,19,-99,31,31,-99,18,27,-99,13,20,34,25,33,35,-99,32,-99,-99,43,28,34,-99,-99,18,32,24,-99,-99,24,29,40,-99,29,26,-99
18/6/2024,9,-99,21,-99,14,36,-99,20,26,-99,12,15,25,27,37,40,-99,36,-99,-99,47,29,16,-99,-99,24,33,32,-99,-99,17,30,26,-99,26,27,-99
18/6/2024,10,-99,26,-99,11,37,-99,29,20,-99,12,9,27,29,35,32,-99,42,-99,-99,51,33,10,-99,-99,33,30,32,-99,-99,13,23,16,-99,27,19,-99
18/6/2024,11,-99,27,-99,8,31,-99,25,-99,-99,12,21,18,28,29,25,-99,36,-99,-99,35,24,7,-99,-99,26,19,28,-99,-99,15,20,20,-99,31,13,-99
18/6/2024,12,-99,22,-99,13,17,-99,18,-99,-99,9,13,15,-99,20,15,-99,25,-99,-99,28,19,7,-99,-99,19,20,18,-99,-99,16,21,11,-99,25,4,-99
18/6/2024,13,-99,12,-99,7,-99,-99,8,-99,-99,8,8,17,-99,7,11,-99,13,-99,-99,21,17,5,-99,-99,11,12,9,-99,-99,15,16,8,-99,14,5,-99
18/6/2024,14,-99,9,-99,6,9,-99,8,-99,-99,7,10,12,-99,6,10,-99,10,-99,-99,16,14,4,-99,-99,9,10,8,-99,-99,9,14,8,-99,8,3,-99
18/6/2024,15,-99,9,-99,7,8,-99,8,-99,-99,7,10,14,-99,7,11,-99,12,-99,-99,18,14,4,-99,-99,8,9,17,-99,-99,11,16,7,-99,10,2,-99
18/6/2024,16,-99,9,-99,9,9,-99,9,10,-99,6,11,14,-99,6,9,-99,10,-99,-99,19,15,3,-99,-99,9,8,10,-99,-99,9,13,7,-99,9,2,-99
18/6/2024,17,-99,9,-99,10,9,-99,8,9,-99,7,10,14,-99,8,10,-99,14,-99,-99,19,13,3,-99,-99,10,9,9,-99,-99,8,11,6,-99,8,2,-99
18/6/2024,18,-99,9,-99,12,10,-99,7,7,-99,7,13,12,-99,10,10,-99,10,-99,-99,23,14,3,-99,-99,10,9,8,-99,-99,7,15,6,-99,11,3,-99
18/6/2024,19,-99,13,-99,15,12,-99,9,9,-99,8,23,14,-99,9,12,-99,15,-99,-99,20,17,6,-99,-99,12,13,10,-99,-99,10,14,10,-99,10,4,-99
18/6/2024,20,-99,13,-99,16,15,-99,13,19,-99,11,19,16,-99,13,15,-99,20,-99,-99,20,17,7,-99,-99,14,13,15,-99,-99,11,14,10,-99,10,6,-99
18/6/2024,21,-99,12,-99,17,15,-99,15,16,-99,11,26,17,-99,13,15,-99,20,-99,-99,19,16,6,-99,-99,11,14,14,-99,-99,11,15,10,-99,10,6,-99
18/6/2024,22,-99,9,-99,17,12,-99,9,10,-99,11,21,16,-99,14,11,-99,15,-99,-99,17,11,6,-99,-99,9,11,10,-99,-99,9,19,10,-99,12,6,-99
18/6/2024,23,-99,10,-99,16,14,-99,8,7,-99,11,22,17,-99,14,12,-99,14,-99,-99,16,12,5,-99,-99,10,12,8,-99,-99,11,14,11,-99,13,6,-99
18/6/2024,24,-99,9,-99,12,12,-99,8,7,-99,13,16,12,-99,13,11,-99,15,-99,-99,17,15,5,-99,-99,9,14,12,-99,-99,10,14,10,-99,14,6,-99
19/6/2024,1,-99,9,-99,10,8,-99,7,7,-99,8,13,9,-99,14,7,-99,11,-99,-99,13,17,6,-99,-99,9,12,-99,-99,-99,8,13,10,-99,10,9,-99
19/6/2024,2,-99,8,-99,9,10,-99,9,6,-99,9,16,9,-99,7,12,-99,8,-99,-99,10,22,9,-99,-99,10,11,9,-99,-99,7,19,8,-99,10,6,-99
19/6/2024,3,-99,8,-99,10,10,-99,9,8,-99,6,18,8,-99,6,8,-99,5,-99,-99,10,22,10,-99,-99,10,13,6,-99,-99,7,15,19,-99,9,5,-99
19/6/2024,4,-99,7,-99,8,11,-99,8,17,-99,4,9,9,-99,6,12,-99,11,-99,-99,12,18,24,-99,-99,10,13,5,-99,-99,9,10,15,-99,20,7,-99
19/6/2024,5,-99,6,-99,7,8,-99,14,26,-99,7,9,11,-99,15,9,-99,15,-99,-99,18,24,28,-99,-99,11,16,18,-99,-99,10,17,22,-99,29,19,-99
19/6/2024,6,-99,7,-99,8,12,-99,16,30,-99,7,10,19,-99,20,19,-99,13,-99,-99,21,30,26,-99,-99,11,25,29,-99,-99,15,24,26,-99,35,31,-99
19/6/2024,7,-99,10,-99,19,20,-99,18,35,-99,13,17,31,-99,32,23,-99,29,-99,-99,35,31,29,-99,-99,23,32,30,-99,-99,17,38,30,-99,34,31,-99
19/6/2024,8,-99,24,-99,27,22,-99,25,38,-99,9,17,35,-99,33,30,-99,41,-99,-99,42,27,24,-99,-99,27,30,26,-99,-99,19,32,30,-99,31,27,-99
19/6/2024,9,-99,8,-99,15,18,-99,9,16,-99,7,11,17,-99,28,22,-99,36,-99,-99,33,18,9,-99,-99,13,24,31,-99,-99,17,16,21,-99,26,15,-99
19/6/2024,10,-99,8,-99,4,12,-99,8,8,-99,4,6,11,-99,20,12,-99,17,-99,-99,25,14,8,-99,-99,9,17,17,-99,-99,17,10,17,-99,23,2,-99
19/6/2024,11,-99,8,-99,5,10,-99,5,9,-99,4,9,9,-99,12,10,-99,16,-99,-99,25,12,6,-99,-99,8,14,7,-99,-99,16,9,7,-99,16,3,-99
19/6/2024,12,-99,7,-99,6,10,-99,6,9,-99,4,9,12,-99,7,12,-99,12,-99,-99,21,12,4,-99,-99,6,11,9,-99,-99,12,11,7,-99,13,3,-99
19/6/2024,13,-99,8,-99,7,11,-99,8,7,-99,5,10,12,-99,9,13,-99,11,-99,-99,19,15,3,-99,-99,9,8,8,-99,-99,9,15,9,-99,9,7,-99
19/6/2024,14,-99,11,-99,12,12,-99,10,9,-99,7,13,14,-99,9,11,-99,13,-99,-99,21,15,3,-99,-99,10,11,8,-99,-99,10,16,10,-99,12,3,-99
19/6/2024,15,-99,12,-99,10,11,-99,10,15,-99,8,11,13,-99,8,10,-99,13,-99,-99,22,15,3,-99,-99,11,11,-99,-99,-99,11,13,7,-99,9,3,-99
19/6/2024,16,-99,12,-99,10,14,-99,12,13,-99,9,12,18,-99,8,12,-99,16,-99,-99,24,16,4,-99,-99,11,10,-99,-99,-99,9,16,8,-99,8,3,-99
19/6/2024,17,-99,16,-99,13,15,-99,15,12,-99,13,14,25,-99,10,14,-99,19,-99,-99,22,20,4,-99,-99,13,9,-99,-99,-99,8,17,9,-99,8,5,-99
19/6/2024,18,-99,16,-99,13,16,-99,17,13,-99,15,15,22,-99,11,14,-99,20,-99,-99,20,22,5,-99,-99,14,13,-99,-99,-99,9,14,9,-99,11,4,-99
19/6/2024,19,-99,16,-99,13,16,-99,12,13,-99,13,15,16,-99,9,15,-99,15,-99,-99,21,17,7,-99,-99,16,-99,9,-99,-99,11,16,9,-99,15,4,-99
19/6/2024,20,-99,15,-99,13,15,-99,12,8,-99,13,16,18,-99,11,17,-99,17,-99,-99,21,21,8,-99,-99,17,14,12,-99,-99,9,22,13,-99,13,6,-99
19/6/2024,21,-99,20,-99,9,17,-99,13,8,-99,13,15,11,-99,14,14,-99,23,-99,-99,21,24,10,-99,-99,20,14,12,-99,-99,11,22,15,-99,13,8,-99
19/6/2024,22,-99,20,-99,8,20,-99,17,10,-99,9,15,10,-99,13,17,-99,17,-99,-99,17,19,10,-99,-99,19,14,11,-99,-99,13,24,16,-99,12,4,-99
19/6/2024,23,-99,22,-99,-99,17,-99,16,11,-99,13,21,10,-99,10,21,-99,18,-99,-99,20,18,11,-99,-99,20,14,12,-99,-99,12,18,15,-99,15,6,-99
19/6/2024,24,-99,20,-99,-99,22,-99,14,14,-99,10,26,17,-99,11,23,-99,21,-99,-99,21,20,9,-99,-99,-99,13,11,-99,-99,10,24,15,-99,14,12,-99
20/6/2024,1,-99,18,-99,-99,21,-99,15,15,-99,4,27,25,-99,13,22,-99,19,-99,-99,20,26,15,-99,-99,17,12,9,-99,-99,7,25,20,-99,13,15,-99
20/6/2024,2,-99,16,-99,-99,13,-99,9,8,-99,3,15,26,-99,19,16,-99,14,-99,-99,20,20,13,-99,-99,12,8,11,-99,-99,5,25,21,-99,10,11,-99
20/6/2024,3,-99,14,-99,-99,11,-99,6,9,-99,4,3,21,-99,21,11,-99,11,-99,-99,17,18,9,-99,-99,9,8,13,-99,-99,5,18,15,-99,7,8,-99
20/6/2024,4,-99,8,-99,-99,11,-99,8,11,-99,5,21,14,-99,18,13,-99,19,-99,-99,21,15,14,-99,-99,9,8,16,-99,-99,6,20,12,-99,13,7,-99
20/6/2024,5,-99,11,-99,-99,9,-99,7,12,-99,6,17,14,-99,13,13,-99,14,-99,-99,21,15,12,-99,-99,9,-99,-99,-99,-99,7,25,11,-99,7,14,-99
20/6/2024,6,-99,13,-99,-99,13,-99,10,9,-99,14,16,19,-99,23,22,-99,28,-99,-99,25,18,11,-99,-99,9,-99,21,-99,-99,7,26,10,-99,10,13,-99
20/6/2024,7,-99,18,-99,-99,28,-99,17,16,-99,17,24,30,-99,28,34,-99,37,-99,-99,35,31,16,-99,-99,12,9,28,-99,-99,16,34,14,-99,15,19,-99
20/6/2024,8,-99,17,-99,35,33,-99,20,17,-99,19,26,35,-99,30,32,-99,35,-99,-99,37,33,19,-99,-99,16,14,30,-99,-99,18,43,15,-99,20,22,-99
20/6/2024,9,-99,20,-99,39,27,-99,20,14,-99,19,31,42,-99,24,32,-99,32,-99,-99,27,33,14,-99,-99,22,12,25,-99,-99,9,39,17,-99,14,22,-99
20/6/2024,10,-99,12,-99,36,15,-99,-99,11,-99,18,21,43,-99,17,15,-99,16,-99,-99,20,27,14,-99,-99,-99,11,17,-99,-99,-99,32,15,-99,11,13,-99
20/6/2024,11,-99,16,-99,34,12,-99,-99,8,-99,16,36,42,-99,16,15,-99,15,-99,-99,21,23,12,-99,-99,-99,8,16,-99,-99,7,28,17,-99,10,20,-99
20/6/2024,12,-99,8,-99,25,12,-99,-99,8,-99,19,24,26,-99,7,16,-99,14,-99,-99,17,19,9,-99,-99,-99,5,9,-99,-99,4,22,13,-99,6,10,-99
20/6/2024,13,-99,7,-99,11,7,-99,-99,8,-99,-99,15,24,-99,5,11,-99,9,-99,-99,13,14,9,-99,-99,-99,6,9,-99,-99,4,14,7,-99,5,9,-99
20/6/2024,14,-99,5,-99,12,-99,-99,7,8,-99,-99,20,22,-99,4,12,-99,9,-99,-99,19,14,10,-99,-99,-99,-99,12,-99,-99,5,18,12,-99,5,9,-99
20/6/2024,15,-99,4,-99,20,10,-99,9,9,-99,13,18,27,-99,7,-99,-99,17,-99,-99,24,18,9,-99,-99,-99,-99,11,-99,-99,5,27,12,-99,6,12,-99
20/6/2024,16,-99,7,-99,15,11,-99,11,9,-99,19,15,23,-99,6,-99,-99,12,-99,-99,20,18,8,-99,-99,-99,-99,8,-99,-99,4,18,10,-99,5,7,-99
20/6/2024,17,-99,9,-99,17,13,-99,13,11,-99,24,14,27,-99,8,-99,-99,16,-99,-99,19,19,12,-99,-99,-99,-99,12,-99,-99,4,23,10,-99,6,9,-99
20/6/2024,18,-99,5,-99,17,12,-99,8,15,-99,13,18,27,-99,16,-99,-99,15,-99,-99,21,21,15,-99,-99,-99,-99,17,-99,-99,5,22,10,-99,8,11,-99
20/6/2024,19,-99,8,-99,21,15,-99,16,16,-99,13,21,33,-99,18,-99,-99,17,-99,-99,25,25,19,-99,-99,-99,-99,21,-99,-99,8,30,13,-99,11,12,-99
20/6/2024,20,-99,10,-99,23,19,-99,21,16,-99,15,19,44,-99,21,-99,-99,23,-99,-99,30,36,21,-99,-99,-99,-99,23,-99,-99,13,36,14,-99,19,10,-99
20/6/2024,21,-99,13,-99,18,26,-99,27,12,-99,25,20,38,-99,16,-99,-99,27,-99,-99,37,41,23,-99,-99,-99,-99,21,-99,-99,13,29,14,-99,23,9,-99
20/6/2024,22,-99,23,-99,18,30,-99,25,17,-99,22,24,27,-99,16,-99,-99,34,-99,-99,40,32,16,-99,-99,-99,-99,19,-99,-99,13,27,16,-99,25,10,-99
20/6/2024,23,-99,22,-99,16,27,-99,21,17,-99,15,23,20,-99,12,-99,-99,29,-99,-99,25,25,18,-99,-99,-99,-99,16,-99,-99,7,24,16,-99,25,12,-99
20/6/2024,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
21/6/2024,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
21/6/2024,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
21/6/2024,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
21/6/2024,4,-99,8,-99,7,13,-99,11,11,-99,6,9,7,-99,10,-99,-99,14,-99,-99,18,13,6,-99,-99,-99,-99,5,-99,-99,10,13,8,-99,18,4,-99
21/6/2024,5,-99,7,-99,9,11,-99,8,11,-99,4,22,7,-99,12,-99,-99,14,-99,-99,21,16,8,-99,-99,-99,-99,6,-99,-99,13,16,12,-99,23,9,-99
21/6/2024,6,-99,9,-99,15,16,-99,13,12,-99,6,22,15,-99,14,-99,-99,20,-99,-99,24,22,9,-99,-99,-99,-99,11,-99,-99,15,24,19,-99,24,17,-99
21/6/2024,7,-99,15,-99,21,26,-99,23,16,-99,9,23,20,-99,21,-99,-99,26,-99,-99,26,28,10,-99,-99,-99,22,19,-99,-99,18,27,26,-99,28,22,-99
21/6/2024,8,-99,20,-99,18,29,-99,24,16,-99,10,24,20,-99,16,-99,-99,24,-99,-99,28,24,14,-99,-99,-99,21,20,-99,-99,16,27,26,-99,19,16,-99
21/6/2024,9,-99,-99,-99,22,25,-99,24,20,-99,19,26,28,-99,20,-99,-99,23,-99,-99,26,28,12,-99,-99,-99,20,21,-99,-99,16,24,23,-99,20,17,-99
21/6/2024,10,-99,15,-99,18,22,-99,18,12,-99,15,19,21,-99,15,-99,-99,20,-99,-99,22,25,8,-99,-99,-99,16,16,-99,-99,12,26,18,-99,21,10,-99
21/6/2024,11,-99,17,-99,12,24,-99,21,10,-99,13,12,16,-99,11,-99,-99,14,-99,-99,21,22,4,-99,-99,-99,13,8,-99,-99,13,14,12,-99,16,5,-99
21/6/2024,12,-99,19,-99,12,16,-99,18,8,-99,12,11,15,-99,6,-99,-99,12,-99,-99,17,16,4,-99,-99,-99,8,8,-99,-99,11,13,10,-99,6,4,-99
21/6/2024,13,-99,11,-99,9,9,-99,7,7,-99,-99,10,12,-99,7,-99,-99,11,-99,-99,14,13,5,-99,-99,9,10,8,-99,-99,8,10,8,-99,7,3,-99
21/6/2024,14,-99,9,-99,10,10,-99,9,8,-99,-99,9,13,-99,5,-99,-99,12,-99,-99,16,13,6,-99,-99,8,11,8,-99,-99,7,11,6,-99,6,3,-99
21/6/2024,15,-99,11,-99,11,9,-99,9,6,-99,-99,12,16,-99,6,-99,-99,13,-99,-99,16,16,5,-99,-99,10,10,8,-99,-99,10,11,9,-99,5,4,-99
21/6/2024,16,-99,11,-99,12,11,-99,10,10,-99,-99,16,-99,-99,7,-99,-99,15,-99,-99,18,18,5,-99,-99,10,11,9,-99,-99,12,16,10,-99,8,4,-99
21/6/2024,17,-99,11,-99,12,11,-99,9,9,-99,9,12,17,-99,9,-99,-99,13,-99,-99,19,15,6,-99,-99,12,10,10,-99,-99,12,16,10,-99,7,5,-99
21/6/2024,18,-99,12,-99,13,13,-99,10,9,-99,11,15,15,-99,15,12,-99,15,-99,-99,24,16,5,-99,-99,14,11,10,-99,-99,9,16,9,-99,7,6,-99
21/6/2024,19,-99,14,-99,15,14,-99,12,10,-99,13,18,18,-99,13,12,-99,16,-99,-99,24,17,6,-99,-99,14,13,11,-99,-99,10,18,10,-99,11,8,-99
21/6/2024,20,-99,18,-99,15,16,-99,13,12,-99,17,18,20,-99,16,15,-99,20,-99,-99,26,19,5,-99,-99,19,17,16,-99,-99,11,18,11,-99,14,9,-99
21/6/2024,21,-99,15,-99,21,17,-99,13,14,-99,15,21,19,-99,15,16,-99,20,-99,-99,24,18,10,-99,-99,-99,17,14,-99,-99,12,21,15,-99,17,13,-99
